proj_name,false_north,false_east,scale_factor,centre_merid,centre_lat,radius,eccentricity,flattening,prime_merid
TMBAHR ,0.0 ,500000.0 ,0.9996 ,0.8901179185171081,0.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TMBOAG1R,0.0 ,1500000.0 ,0.9996 ,-0.060254582961241 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,4 
TMBOAG2R,0.0 ,2520000.0 ,0.9996 ,0.0444651721584186,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,4 
TMBOAGA1,0.0 ,1500000.0 ,0.9996 ,0.1570796326794897,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMBOAGA2,0.0 ,2520000.0 ,0.9996 ,0.2617993877991494,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMBOGEQ ,0.0 ,0.0 ,1.0 ,-1.292955907565323 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMBOH ,0.0 ,20500000.0 ,1.0 ,2.0420352248333656,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMBOL1 ,10000000.0 ,500000.0 ,0.9996 ,-1.151917306316257 ,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1  
TMBONAIR,20980.49 ,23000.0 ,1.0 ,-1.191219405338853 ,0.2125761129965779,6378388.0 ,0.0819918899790298,297.0 ,1  
TMBUCHAN,0.0 ,500000.0 ,0.9996 ,0.0523598775598299,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMBURMA ,0.0 ,500000.0 ,1.0 ,1.6755160819145564,0.0 ,6377276.345 ,0.0814729809826527,300.8017 ,1  
TMCM116 ,10000000.0 ,500000.0 ,0.9996 ,2.0245819323134223,0.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMCM126 ,0.0 ,500000.0 ,0.9996 ,2.1991148575128553,0.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMCM133E,0.0 ,500000.0 ,0.9996 ,2.3212879051524584,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMCM157E,0.0 ,500000.0 ,0.9996 ,2.7401669256310975,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMCOLB ,1000000.0 ,1000000.0 ,1.0 ,-1.292955909310652 ,0.0802685160946262,6378388.0 ,0.0819918899790298,297.0 ,1  
TMCOLE ,1000000.0 ,1000000.0 ,1.0 ,-1.188236154190992 ,0.0802685160946262,6378388.0 ,0.0819918899790298,297.0 ,1  
TMCOLEC ,1000000.0 ,1000000.0 ,1.0 ,-1.240596031750822 ,0.0802685160946262,6378388.0 ,0.0819918899790298,297.0 ,1  
TMCOLW ,1000000.0 ,1000000.0 ,1.0 ,-1.345315786870482 ,0.0802685160946262,6378388.0 ,0.0819918899790298,297.0 ,1  
TMCONGO ,10000000.0 ,500000.0 ,0.9996 ,0.1919862177193763,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TMDELWRF,0.0 ,500000.0 ,0.999995 ,-1.316269144794166 ,0.6632251157578452,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMEG24P ,0.0 ,200000.0 ,1.0 ,0.6021385919380437,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMEGEPTU,0.0 ,500000.0 ,0.9996 ,0.1919862177193763,0.0 ,6378249.2 ,0.0824832567625238,293.4660213 ,1  
TMEGMFBP,0.0 ,200000.0 ,1.0 ,0.6021385919380437,0.0 ,6378200.0 ,0.0818133340169312,298.3 ,1  
TMEGSA87,0.0,500000.00,0.9996,0.418879,0.0,6378137.0,0.081819191043,298.257223 ,1 
TMEGYPTB,1100000.0 ,300000.0 ,1.0 ,0.6108652381980154,0.5235987755982989,6378200.0 ,0.0818133340169312,298.3 ,1  
TMEGYPTG,1100000.0 ,300000.0 ,1.0 ,0.6108652381980154,0.5235987755982989,6378200.0 ,0.0818133340169312,298.3 ,1  
TMEGYPTP,200000.0 ,700000.0 ,1.0 ,0.471238898038469 ,0.5235987755982989,6378200.0 ,0.0818133340169312,298.3 ,1  
TMEGYPTR,810000.0 ,615000.0 ,1.0 ,0.5410520681182422,0.5235987755982989,6378200.0 ,0.0818133340169312,298.3 ,1  
TMEGYPTS,1200000.0 ,700000.0 ,1.0 ,0.471238898038469 ,0.5235987755982989,6378200.0 ,0.0818133340169312,298.3 ,1  
TMEGYPTW,0.0 ,500000.0 ,0.9996 ,0.4886921905584123,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMETHIOP,0.0 ,500000.0 ,1.0 ,0.6981317007977318,0.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TMFIN0,0.0, 500000,1.0,0.3141592,0.0,6378388,0.0819918899790298,297.0 ,1  
TMFIN1,0.0,1500000,1.0,0.3665191,0.0,6378388,0.0819918899790298,297.0 ,1  
TMFIN2,0.0,2500000,1.0,0.418879,0.0,6378388,0.0819918899790298,297.0 ,1  
TMFIN3,0.0,3500000,1.0,0.4712389,0.0,6378388,0.0819918899790298,297.0 ,1  
TMFIN4,0.0,4500000,1.0,0.5235987,0.0,6378388,0.0819918899790298,297.0 ,1  
TMFIN5,0.0,5500000,1.0,0.5759586,0.0,6378388,0.0819918899790298,297.0 ,1  
TMFLRAEF,0.0 ,500000.0 ,0.999941177 ,-1.413716694115407 ,0.4246967840701771,20925832.16 ,0.0822718542249391,294.9786982 ,1
