proj_name,type,metre_factor,radius,eccentricity,flattening,prime_merid
TMNEWYEF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMNEWYWF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMNEWYWF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMNIGE ,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TMNIGM ,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TMNIGW ,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TMNORAND ,tranmerc, 1.0, 6378206.4 ,0.0822718542249391,294.9786982 ,1
TMNSEA ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMNYEMEN,tranmerc,1.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TMNZNI ,tranmerc,0.914398415 ,6975502.032 ,0.0819918899790298,297.0 ,1  
TMNZSI ,tranmerc,0.914398415 ,6975502.032 ,0.0819918899790298,297.0 ,1  
TMOGADEN,tranmerc,1.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TMOMAN ,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TMOSGB ,tranmerc,1.0 ,6377563.396 ,0.0816733738741419,299.3249646 ,1  
TMOSIRL ,tranmerc,1.0 ,6377340.189 ,0.0816733738741419,299.3249646 ,1  
TMPARAG1,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMPARAG2,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMPARAG3,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMPARAG4,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMPERUBE,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMPERUC ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMPERUE ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMPERUW ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMPHIL1 ,tranmerc,1.0 ,6378206.4 ,0.0822718542249391,294.9786982 ,1  
TMPHIL2 ,tranmerc,1.0 ,6378206.4 ,0.0822718542249391,294.9786982 ,1  
TMPHIL3 ,tranmerc,1.0 ,6378206.4 ,0.0822718542249391,294.9786982 ,1  
TMPHIL4 ,tranmerc,1.0 ,6378206.4 ,0.0822718542249391,294.9786982 ,1  
TMPHIL5 ,tranmerc,1.0 ,6378206.4 ,0.0822718542249391,294.9786982 ,1  
TMPHIL6 ,tranmerc,1.0 ,6378206.4 ,0.0822718542249391,294.9786982 ,1  
TMPNG55S ,tranmerc, 1.0, 378160.0 ,0.0818201799960599,298.25, 1
TMPORT ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMPORTL ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,3 
TMQATAR ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMRHODIF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMRHODIF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1  
TMRHODIM,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMRT90,tranmerc,1.0,6377397.155,0.0816968312225275,299.1528128,1
TMS114E ,tranmerc,1.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TMS116E ,tranmerc,1.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TMSAM19S ,tranmerc, 1.0, 6378388.0 ,0.0819918899790298,297.0 ,1
TMSAM20S ,tranmerc, 1.0, 6378388.0 ,0.0819918899790298,297.0 ,1
TMSAMER ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMSAMERA,tranmerc,1.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
TMSHABWA,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMSHK167,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMSHLCNS,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMSHLHOL,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMSHLYEM,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TMSUDAN ,tranmerc,1.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
TMSURNAM,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMSVIET ,tranmerc,1.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
TMSVNM ,tranmerc,1.0 ,6377276.345 ,0.0814729809826527,300.8017 ,1  
TMCORONA, tranmerc, 1.0, 6378160.0, 0.0818201799960599,298.25, 1
TMTIBU ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMTRUCST,tranmerc,1.0 ,6378200.0 ,0.0818133340169312,298.3 ,1  
TMTUNIS ,tranmerc,1.0 ,6378249.2 ,0.0824832567625238,293.4660213 ,1  
TMTURK ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMTYRRE ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMTYRRW ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMUNZ170,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMVERMTF,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1
TMVERMTF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1    
TMVICMAP ,tranmerc, 1.0, 6378160.0 ,0.0818201799960599,298.25, 1
TMVIETS ,tranmerc,1.0 ,6377276.345 ,0.0814729809826527,300.8017 ,1  
TMWYO1FT,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMWYO2FT,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMWYO3FT,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMWYO4FT,tranmerc,0.30480061 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
TMWYOECM,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1
TMWTOECF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1  
TMWYOEM ,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMWYOE83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMWYOWCM,tranmerc,1.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
TMWYOWCF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMWYOWF83,tranmerc,0.30480061 ,20925391.87 ,0.0818191910429546,298.2572221 ,1
TMYEMEN ,tranmerc,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
TMYUG5 ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMYUG5SF,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMYUG6 ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMYUG6SF,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMYUG7 ,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
TMYUG7SF,tranmerc,1.0 ,6377397.155 ,0.0816968312225275,299.1528128 ,1  
VG120E ,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VG120W ,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VG150E ,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VG150W ,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VG180E ,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VG30E ,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VG30W ,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VG60E ,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VG60W ,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VG90E ,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VG90EAST,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VG90W ,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VG90WEST,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VGSPHERE,grinten ,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
VGWORLD ,grinten ,1.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
W3SPHERE,winktrip,1.0 ,6371000.0 ,0.0 ,1.0 ,1  
