proj_name,false_north,false_east,false_olat,false_olon,scale_factor,centre_merid,first_paral,second_paral,centre_lat,defined,grid_north,false_onorth,false_oeast,radius,eccentricity,flattening,prime_merid
LM2ME1 ,2011195.53 ,3000000.0 ,0.4886921905584123,0.8726646259971648,0.9848799535730309,0.8726646259971648,0.6108652381980154,0.2617993877991494,0.438785854973134 ,1,0.0 ,0.0 ,0.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
LM2MEDIT,0.0 ,0.0 ,0.0 ,0.0 ,0.9962089049801844,0.2617993877991494,0.7417649320975901,0.5672320068981571,0.6554932670289376,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2MICCF,593030.52 ,2000000.0 ,0.7560184549039869,-1.471894335266774 ,0.9999127095348736,-1.471894335266774 ,0.7711446405910515,0.7976154681614086,0.7844095914558262,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2MICNF,547682.99 ,2000000.0 ,0.7816166161030175,-1.518436449235066 ,0.9999028379487059,-1.518436449235066 ,0.7938339208669778,0.8217591888988871,0.8078309832477573,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2MICSF,504729.43 ,2000000.0 ,0.7243116395776468,-1.471894335266774 ,0.9999068821701372,-1.471894335266774 ,0.7347836150896128,0.762127107285967 ,0.7484847184984731,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2MINCF,486777.48 ,2000000.0 ,0.7853981633974483,-1.644972820004655 ,0.9999220254140287,-1.644972820004655 ,0.7961610276998564,0.8211774130633321,0.8086968951948785,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2MINNF,487078.53 ,2000000.0 ,0.8115781021773633,-1.62490153360672 ,0.9999028198805707,-1.62490153360672 ,0.8208865242728899,0.8488117923047992,0.8348854803359078,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2MINSF,547343.48 ,2000000.0 ,0.7504915783575617,-1.640609496874669 ,0.9999220425282802,-1.640609496874669 ,0.7641633235830742,0.7891797106918791,0.7766974981087219,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2MOCFT,486866.43 ,2000000.0 ,0.799942573248958 ,-1.91113553093379 ,0.9999220176368404,-1.91113553093379 ,0.8107054375513661,0.8357218229148417,0.8232421131338318,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2MON ,0.0 ,0.0 ,0.0 ,1.8151424220741028,0.9993927133661634,1.8151424220741028,0.8377580409572782,0.767944870877505 ,0.8030646688294737,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2MONFT,468377.04 ,2000000.0 ,0.8203047484373349,-1.91113553093379 ,0.9999714857657649,-1.91113553093379 ,0.8351400470792867,0.8502662345116807,0.8427139627095107,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2MOSFT,596169.89 ,2000000.0 ,0.767944870877505 ,-1.91113553093379 ,0.9999107731122353,-1.91113553093379 ,0.783071058309899 ,0.8098327729253689,0.7964828332526684,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2MTCFT,486866.43 ,2000000.0 ,0.799942573248958 ,-1.91113553093379 ,0.9999220176368403,-1.91113553093379 ,0.8357218229148417,0.8107054375513661,0.8232421131338318,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2MTM ,306982.36 ,600000.0 ,0.7723081940074908,-1.91113553093379 ,0.9993926362773101,-1.91113553093379 ,0.8552113334772215,0.7853981633974483,0.8205254523025666,2,0.0 ,0.0 ,600000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2MTNFT,468377.04 ,2000000.0 ,0.8203047484373349,-1.91113553093379 ,0.9999714857657649,-1.91113553093379 ,0.8502662345116807,0.8351400470792867,0.8427139627095107,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2MTSFT,596169.89 ,2000000.0 ,0.767944870877505 ,-1.91113553093379 ,0.9999107731122353,-1.91113553093379 ,0.8098327729253689,0.783071058309899 ,0.7964828332526684,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2NBRUN,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9945398932622068,-1.160643952576229 ,0.7853981633974483,0.5759586531581288,0.6821926524461603,1,0.0 ,0.0 ,0.0 ,6378206.4 ,0.0822718542249391,294.9786982 ,1  
LM2NBSEA,5000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9989206311564668,0.6632251157578452,0.7214027569092132,0.8144869848457969,0.7682988899723211,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2NCAFT,546538.78 ,2000000.0 ,0.5890486225480862,-1.37881010907552 ,0.999872598249267 ,-1.37881010907552 ,0.5992297092696101,0.6312274133863923,0.6152592599242145,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2NDNFT,395667.3 ,2000000.0 ,0.8203047484373349,-1.754055898254301 ,0.9999358442448671,-1.754055898254301 ,0.8278678412808673,0.8505571215567935,0.8392366664462753,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2NDNM ,120599.98 ,600000.0 ,0.8203047484373349,-1.754055898254301 ,0.9999358420956203,-1.754055898254301 ,0.8505571215567935,0.8278678412808673,0.8392366629556168,2,0.0 ,0.0 ,600000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2NDSFT,425949.37 ,2000000.0 ,0.7970336923258536,-1.754055898254301 ,0.999935853810801 ,-1.754055898254301 ,0.8060512256309381,0.8287405059068644,0.8174190280334045,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2NEBM ,185694.92 ,500000.0 ,0.6952228181292982,-1.745329251994329 ,0.9996585950624935,-1.745329251994329 ,0.7504915783575617,0.6981317007977318,0.7244142701736518,2,0.0 ,0.0 ,500000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2NEBNF,364631.59 ,2000000.0 ,0.7214027569092132,-1.745329251994329 ,0.9999645509855391,-1.745329251994329 ,0.7304202919596269,0.7472918086440152,0.7388670153328467,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2NEBSF,486220.86 ,2000000.0 ,0.6923139372061938,-1.736602605734357 ,0.9999220750130213,-1.736602605734357 ,0.7030767997632727,0.7280931868720776,0.7156080142105089,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2NEPAL,10000000.0 ,2000000.0 ,0.0 ,0.0 ,0.9996590760877859,1.4660765716752369,0.5235987755982989,0.471238898038469 ,0.4974821538729878,1,0.0 ,0.0 ,0.0 ,6377276.345 ,0.0814729809826527,300.8017 ,1  
LM2NEWYF,127544.39 ,1000000.0 ,0.7068583470577035,-1.291543646475803 ,0.9999949006188745,-1.291543646475803 ,0.7097672297261371,0.7161667691532302,0.7129684986775111,2,0.0 ,0.0 ,1000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2NFA ,500000.0 ,500000.0 ,0.8028514559173916,-0.802851455917391 ,0.9986335802883199,-0.802851455917391 ,0.7504915783575617,0.8552113334772215,0.8033318001981377,1,0.0 ,0.0 ,0.0 ,6378206.4 ,0.0822718542249391,294.9786982 ,1  
LM2NFB ,500000.0 ,500000.0 ,0.7504915783575617,-0.890117918517108 ,0.9986335802883199,-0.890117918517108 ,0.7504915783575617,0.8552113334772215,0.8033318001981377,1,0.0 ,0.0 ,0.0 ,6378206.4 ,0.0822718542249391,294.9786982 ,1  
LM2NHEM ,0.0 ,0.0 ,0.0 ,0.0 ,0.965763862467659 ,0.3490658503988659,1.0471975511965977,0.5235987755982989,0.7975851238670335,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2NSW1, 8200000.0, 700000.0, -0.628318530717959, 2.565634000431664, 0.998635863269222, 2.565634000431664, -0.523598775598299, -0.628318530717959, -0.628318530717959, 1,0.0 ,0.0 ,0.0 ,6378160.0 ,0.0818201799960599, 298.25 ,1
LM2NSW2, 10000000.0, 1000000.0, 0.0, 2.565634000431664, 0.998635863269222, 2.565634000431664, -0.570140888984814, -0.616683002371330, 0.0, 1,0.0 ,0.0 ,0.0 ,6378160.0 ,0.0818201799960599, 298.25 ,1
LM2NSEA ,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9991722381784389,0.0 ,1.0268353760082208,0.9453866787453716,0.9865328961462835,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2NZN ,-1697.5 ,0.0 ,-0.628318530717958 ,3.0543261909900768,0.9989218040104205,3.0543261909900768,-0.581776416749666 ,-0.67486064468625 ,-0.628585834874218 ,3,0.0 ,0.0 ,0.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
LM2NZS ,-2251.83 ,0.0 ,-0.767944870877505 ,2.9845130209103036,0.998920693257578 ,2.9845130209103036,-0.721402756909213 ,-0.814486984845796 ,-0.768298970257466 ,3,0.0 ,0.0 ,0.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
LM2OHINF,510419.83 ,2000000.0 ,0.6923139372061938,-1.439896632895321 ,0.9999391430168746,-1.439896632895321 ,0.7056947936412642,0.7278022980816354,0.716766565513312 ,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2OHISF,504195.18 ,2000000.0 ,0.6632251157578452,-1.439896632895321 ,0.9999359105513566,-1.439896632895321 ,0.6760241963573606,0.6987134766332869,0.6873867331014737,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2OKLNF,424960.05 ,2000000.0 ,0.6108652381980154,-1.710422666954443 ,0.9999454114525783,-1.710422666954443 ,0.6207554378744263,0.6416993888983583,0.6312410112465946,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2OKLNM,129531.44 ,600000.0 ,0.6108652381980154,-1.710422666954443 ,0.9999454087858258,-1.710422666954443 ,0.6416993888983583,0.6207554378744263,0.6312410077559361,2,0.0 ,0.0 ,600000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2OKLSF,455201.85 ,2000000.0 ,0.5817764167496668,-1.710422666954443 ,0.9999359456900952,-1.710422666954443 ,0.5922483922616328,0.614937672537559 ,0.6036080945910406,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2OKLSM,138749.82 ,600000.0 ,0.5817764167496668,-1.710422666954443 ,0.9999359424362859,-1.710422666954443 ,0.614937672537559 ,0.5922483922616328,0.6036080911003821,2,0.0 ,0.0 ,600000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2ONH25,2889214.55 ,2000000.0 ,0.3490658503988659,-1.37881010907552 ,0.9989227152432328,-1.37881010907552 ,0.4421500765901204,0.5352343045267042,0.4888883812742997,2,0.0 ,2000000.0 ,2000000.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2ORENF,547601.51 ,2000000.0 ,0.762127107285967 ,-2.103121748653167 ,0.9998945865094689,-2.103121748653167 ,0.773762634469043 ,0.8028514559173916,0.788342992867156 ,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2ORESF,547357.21 ,2000000.0 ,0.7272205222460804,-2.103121748653167 ,0.9998946117979008,-2.103121748653167 ,0.7388560494291564,0.767944870877505 ,0.7534340132355357,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2OSTER,0.0 ,0.0 ,0.0 ,0.0 ,0.9996583494055544,0.2443460952792061,0.8028514559173916,0.8552113334772215,0.8291576605420421,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,8 
LM2PAK, 1000000.0, 500000.0, 0.0, 0.0, 0.966047708943798, 1.099557429, 0.479965544, 0.453785606, 0.506145483, 1,0.0 ,0.0 ,0.0 , 6377301.243, .0814729775350297, 300.8017255, 53
LM2PANFT,455699.08 ,2000000.0 ,0.7010405834661655,-1.356993493425591 ,0.9999568420220511,-1.356993493425591 ,0.7135487752752387,0.7321656212116213,0.7228701320058519,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2PASFT,376593.83 ,2000000.0 ,0.6864961718693266,-1.356993493425591 ,0.999971512511551 ,-1.356993493425591 ,0.6969681473812925,0.7120943348136865,0.7045394729429065,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2PRMB ,501138.4 ,500000.0 ,0.3665191429188092,1.9896753472735357,0.9986374626118494,1.9896753472735357,0.4188790204786391,0.3141592653589793,0.3666988437639238,2,0.0 ,500000.0 ,500000.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
LM2PRV1F,145256.89 ,500000.0 ,0.3112503826905457,-1.159480399159789 ,0.9999939448812046,-1.159480399159789 ,0.3217223582025117,0.3147410411945344,0.318232385612919 ,2,0.0 ,0.0 ,500000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2PRV2F,245256.89 ,500000.0 ,0.3112503826905457,-1.159480399159789 ,0.9999939448812046,-1.159480399159789 ,0.3217223582025117,0.3147410411945344,0.318232385612919 ,2,0.0 ,100000.0 ,500000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2RUSS ,0.0 ,0.0 ,0.0 ,0.0 ,0.9815069192998429,1.6755160819145564,1.1519173063162575,0.767944870877505 ,0.9691566215155722,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2RUSS1,0.0 ,0.0 ,0.0 ,0.0 ,0.9989194461731712,2.0245819323134223,0.9541133250053433,0.8610290970687595,0.9080389697485614,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2RUSS2,0.0 ,0.0 ,0.0 ,0.0 ,0.9989194461731712,1.6755160819145564,0.9541133250053433,0.8610290970687595,0.9080389697485614,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2RUSS3,0.0 ,0.0 ,0.0 ,0.0 ,0.9989206311564667,1.8675022996339327,0.8144869848457969,0.7214027569092132,0.7682988899723211,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2RUSS4,0.0 ,0.0 ,0.0 ,0.0 ,0.9989206311564667,2.1467549799530254,0.8144869848457969,0.7214027569092132,0.7682988899723211,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2RUSS5,0.0 ,0.0 ,0.0 ,0.0 ,0.9989206311564667,1.5882496193148399,0.8144869848457969,0.7214027569092132,0.7682988899723211,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2RUSS6,1000000.0 ,1000000.0 ,0.0 ,0.0 ,0.9609286968260939,0.9773843811168246,1.1170107212763709,0.5585053606381855,0.8533626196469853,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2SCHIN,501138.4 ,500000.0 ,0.3665191429188092,1.9896753472735357,0.9986374626118493,1.9896753472735357,0.3141592653589793,0.4188790204786391,0.3666988437639238,3,500000.0 ,0.0 ,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
LM2SCHNS,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9975792750649336,2.0071286397934791,0.174532925199433 ,0.3141592653589793,0.2445541280540684,1,0.0 ,0.0 ,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
LM2SCNFT,497599.34 ,2000000.0 ,0.5759586531581288,-1.413716694115407 ,0.9999454224613016,-1.413716694115407 ,0.5893395113385284,0.6102834623624603,0.5998242172820584,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2SCSFT,424761.1 ,2000000.0 ,0.5555964779697518,-1.413716694115407 ,0.9999326304783257,-1.413716694115407 ,0.5643231242297235,0.5875941820865341,0.5759735879405381,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2SDNFT,443993.06 ,2000000.0 ,0.7650359882090714,-1.745329251994329 ,0.9999391141742906,-1.745329251994329 ,0.7752170766759245,0.7973245793709665,0.7862915066844231,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2SDSFT,468361.68 ,2000000.0 ,0.7388560494291564,-1.751147015585867 ,0.9999068740068315,-1.751147015585867 ,0.7475826956891281,0.7749261878854823,0.761284551334896 ,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2SEYCH,10000000.0 ,500000.0 ,0.0 ,0.0 ,0.9969379186633902,0.8901179185171081,-0.034906585039886 ,-0.191986217719376 ,-0.113566958252383 ,1,0.0 ,0.0 ,0.0 ,6378249.145 ,0.0824834000441851,293.465 ,1  
LM2SHAW ,1000000.0 ,1000000.0 ,0.0 ,0.0 ,0.9996595674625692,1.8500490071139894,0.1221730476396031,0.174532925199433 ,0.148370509525208 ,1,0.0 ,0.0 ,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
LM2SYRIA,0.0 ,0.0 ,0.0 ,0.0 ,0.9903166585496398,0.8377580409572782,0.296705972839036 ,0.5759586531581288,0.4378944682002507,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2TAIW ,0.0 ,0.0 ,0.0 ,0.0 ,0.9997633655249412,2.1031217486531671,0.3883357585687383,0.4319689898685966,0.4101876508135088,1,0.0 ,0.0 ,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,8 
LM2TARIM,0.0 ,0.0 ,0.0 ,0.0 ,0.9989876796147264,1.4660765716752369,0.6370451769779303,0.7272205222460804,0.6824128257312994,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,8 
LM2TENNF,424918.8 ,100000.0 ,0.6050474746064773,-1.500983156715123 ,0.9999484039661574,-1.500983156715123 ,0.6152285613280012,0.6355907365163781,0.6254223470651625,2,0.0 ,0.0 ,100000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,1  
LM2TIBET, 0.0, 0.0, 0.0, 0.0, 1.0, 1.483529864, 0.5585053606, 0.436332310, 0.7853981634, 1,0.0 ,0.0 ,0.0 , 6377301.243, .0814729775350297, 300.8017255, 53
LM2TIMAN,1000000.0 ,1000000.0 ,0.0 ,0.0 ,0.9997294294904998,0.9861110273767962,1.1460995427247195,1.1926416549476821,1.1695843737443021,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2TURK ,524.95 ,0.0 ,0.7330382858376184,0.5058131427181786,0.9997302362258847,0.5058131427181786,0.7097672297261371,0.7563093419490998,0.733120792787348 ,3,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2TURKG,0.0 ,1000000.0 ,0.5235987755982989,0.6108652381980154,0.9998483117816089,0.6108652381980154,0.6981317007977318,0.6632251157578452,0.6807201984413983,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2TURKY,1003455.28 ,1000000.0 ,0.5235987755982989,0.6108652381980154,0.998634837036919 ,0.6108652381980154,0.7330382858376184,0.6283185307179587,0.6810550625476737,2,0.0 ,0.0 ,1000000.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2TXCF ,485417.56 ,2000000.0 ,0.5177810120067609,-1.751147015585867 ,0.9998817501375477,-1.751147015585867 ,0.5256349936407353,0.556469142595749 ,0.5410763473934667,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2TXCM ,3147960.78 ,700000.0 ,0.5177810120067609,-1.751147015585867 ,0.9998817436292895,-1.751147015585867 ,0.556469142595749 ,0.5256349936407353,0.5410763421574789,2,0.0 ,3000000.0 ,700000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2TXNCF,503845.05 ,2000000.0 ,0.5526875970466475,-1.701696020694471 ,0.9998726293324699,-1.701696020694471 ,0.5608324657257348,0.592830169842517 ,0.5768596078259715,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2TXNCM,2153577.14 ,600000.0 ,0.5526875970466475,-1.719149313214414 ,0.9998726226276409,-1.719149313214414 ,0.592830169842517 ,0.5608324657257348,0.5768596025899838,2,0.0 ,2000000.0 ,600000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2TXNF ,516052.66 ,2000000.0 ,0.5934119456780721,-1.771509190774244 ,0.9999108800994693,-1.771509190774244 ,0.6047565858160352,0.6315183004315052,0.618159047681916 ,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2TXSCF,545930.94 ,2000000.0 ,0.4857833078899787,-1.727875959474386 ,0.9998632513747824,-1.727875959474386 ,0.4953826187759475,0.5285438745638397,0.5119895295830994,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2TXSCM,4166406.43 ,600000.0 ,0.4857833078899787,-1.727875959474386 ,0.9998632435910344,-1.727875959474386 ,0.5285438745638397,0.4953826187759475,0.5119895226017824,2,4000000.0 ,4000000.0 ,600000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2TXSF ,485012.86 ,2000000.0 ,0.4479678419269877,-1.719149313214414 ,0.9998948003672898,-1.719149313214414 ,0.4566944881869593,0.4857833078899787,0.4712572501755537,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2TXSM ,5147838.39 ,300000.0 ,0.4479678419269877,-1.719149313214414 ,0.9998947941136206,-1.719149313214414 ,0.4857833078899787,0.4566944881869593,0.4712572466848952,2,0.0 ,5000000.0 ,300000.0 ,6378137.0 ,0.0818191910429526,298.2572221 ,1  
LM2UKN ,0.0 ,0.0 ,0.0 ,0.0 ,0.9990499961772024,0.0 ,0.9075712110370514,0.9948376736367679,0.9516542520823921,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2USSR ,10000000.0 ,5000000.0 ,0.0 ,0.0 ,0.9603425896357921,1.8325957145940461,1.2915436464758039,0.7330382858376184,1.0356704665559359,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2USSR1,1000000.0 ,1000000.0 ,0.0 ,0.0 ,0.998633046785143 ,0.9075712110370514,0.79412480965742 ,0.8988445647770797,0.8470084151472128,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2USSR2,2000000.0 ,2000000.0 ,0.0 ,0.0 ,0.9975727064707572,1.0995574287564276,0.6283185307179587,0.767944870877505 ,0.6988261324005153,1,0.0 ,0.0 ,0.0 ,6378245.0 ,0.0818133340169312,298.3 ,1  
LM2UTHCF,546937.88 ,2000000.0 ,0.6690428793493833,-1.946042115973677 ,0.9998988252386935,-1.946042115973677 ,0.6809692970682307,0.709476340935695 ,0.6952515200688472,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2UTHNF,334237.62 ,2000000.0 ,0.7039494643892699,-1.946042115973677 ,0.9999568428709936,-1.946042115973677 ,0.7106398943521343,0.7292567385431876,0.7199611760335897,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2UTHSF,406857.45 ,2000000.0 ,0.6399540596463639,-1.946042115973677 ,0.9999512993581977,-1.946042115973677 ,0.6495533705323328,0.6693337681398254,0.6594564228133554,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2VEN ,536590.41 ,1111539.44 ,0.0872664625997165,-1.32645023151569 ,0.998638441367049 ,-1.151917306316257 ,0.1221730476396031,0.2268928027592628,0.1746156799859163,2,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2VENCN,1664090.82 ,1000000.0 ,0.1047197551196598,-1.151917306316257 ,0.9986386249674653,-1.151917306316257 ,0.0523598775598299,0.1570796326794897,0.1047691077949184,1,0.0 ,0.0 ,0.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2VENPC,1440169.11 ,1444072.44 ,0.0872664625997165,-1.291543646475803 ,0.9986384956622262,-1.22173047639603 ,0.2094395102393196,0.1047197551196598,0.1571539784696369,2,0.0 ,1000000.0 ,1000000.0 ,6378388.0 ,0.0819918899790298,297.0 ,1  
LM2VIET ,0.0 ,0.0 ,0.0 ,1.884955592153876 ,0.9998486947912316,1.884955592153876 ,0.1570796326794897,0.1221730476396031,0.1396336635610877,1,0.0 ,0.0 ,0.0 ,6378135.0 ,0.0818188106627489,298.26 ,1  
LM2VIRNF,346244.54 ,2000000.0 ,0.6574073521663072,-1.370083462815548 ,0.999948387518361 ,-1.370083462815548 ,0.6638068915934003,0.6841690667817772,0.6740020090167809,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2VIRSF,376513.28 ,2000000.0 ,0.6341362943094967,-1.370083462815548 ,0.999945403982155 ,-1.370083462815548 ,0.6416993888983583,0.6626433399222902,0.65218556091846 ,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2_WA_WGS84, 203866.49, 343122.675, 0.0, 0.0, 1.0, -1.832595715, -1.457349925, -1.422443340, -1.439896633, 1 ,0.0, 0.0, 0.0, 6378137.0, 0.0818191908375549, 298.2572236 ,1
LM2WAUST ,0.0 ,0.0 ,0.0 ,0.0 ,0.9660477089437976,2.11,-0.570 ,-0.617 ,-0.441947482261207 ,1,0.0 ,0.0 ,0.0 ,6378160.0 ,0.0818201799960599,298.25 ,1
LM2WISCF,380166.49 ,2000000.0 ,0.7650359882090714,-1.570796326794896 ,0.999940707136309 ,-1.570796326794896 ,0.7723081940074908,0.79412480965742 ,0.7832365190136465,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2WISNF,365046.6 ,2000000.0 ,0.788307046065882 ,-1.570796326794896 ,0.9999453472839175,-1.570796326794896 ,0.7952883630738593,0.8162323140977912,0.8057796244740598,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
LM2WISSF,510702.31 ,2000000.0 ,0.7330382858376184,-1.570796326794896 ,0.9999325497500387,-1.570796326794896 ,0.7458373664371338,0.7691084242939443,0.7574945409389223,2,0.0 ,0.0 ,2000000.0 ,20925832.16 ,0.0822718542249391,294.9786982 ,8 
